external_gene_name	E11mean	E12mean	E13mean	E14mean	E15mean	E16mean	E18mean	P0mean	CtrlUnInjmean	YoungFC	AdultFC	UnInjCST_FC	InjCST_FC
Zfp141	7.68	10.15	9.855	9.719999999999999	9.45	11.620000000000001	12.085	6.5	10.06	65.0973			29.529
Zfp142	5.59	10.370000000000001	8.835	7.67	5.595	7.65	7.4799999999999995	4.755	5.585	147.44			148.246
Zfp143	14.98	23.619999999999997	23.055	21.64	21.7	18.79	20.895	5.115	5.285	4043.47			2049.78
Zfp146	9.395	11.010000000000002	16.235	13.765	23.064999999999998	10.945	17.14	5.665	18.735	125.70299999999999			93.5701
Zfp148	20.265	36.685	45.905	44.89	43.68	47.94	55.32	33.39	32.79	944.7439999999999			280.889
Zfp157	20.799999999999997	40.77	52.42	59.065	60.754999999999995	60.879999999999995	67.28999999999999	31.78	13.614999999999998	811.7080000000001			259.906
Zfp160	4.984999999999999	9.655000000000001	9.899999999999999	10.77	13.01	10.335	14.02	5.76	13.565	1128.87			767.704
Zfp169	2.505	6.675	5.18	5.395	5.755	6.93	6.54	2.795	4.41	92.1443			107.25399999999999
Zfp174	0.56	1.045	1.6600000000000001	1.17	1.43	2.17	2.0	1.335	2.09	1498.66			835.188
Zfp180	14.405	25.925	25.810000000000002	25.505000000000003	29.665	30.055	35.879999999999995	18.025	20.84	1513.57			353.457
Zfp182	3.055	5.75	6.835	7.54	8.445	7.77	9.84	3.925	10.485	125.875			95.4815
Zfp184	13.885	21.295	21.255	22.725	26.235	19.965	22.895	13.83	3.17	925.085			584.969
Zfp185	2.1799999999999997	3.13	2.395	0.635	0.685	0.77	1.15	0.865	1.17	205.01			111.399
Zfp189	5.984999999999999	11.024999999999999	10.530000000000001	11.265	13.81	11.77	14.54	3.3049999999999997	8.515	1838.6			1737.84
Zfp2	14.19	27.39	31.655	35.010000000000005	45.269999999999996	42.53	47.095	27.424999999999997	21.04	174.61700000000002			32.5237
Zfp202	4.23	6.795	6.855	6.325	8.67	8.559999999999999	9.809999999999999	4.41	2.33	706.3919999999999			451.105
Zfp207	168.73000000000002	275.255	248.72	222.73000000000002	253.81	190.875	232.40999999999997	140.31	106.19999999999999	410.899			150.827
Zfp212	10.825	13.23	16.595	19.245	11.03	19.27	15.344999999999999	17.395	4.359999999999999	630.222			380.876
Zfp213	15.705	23.115000000000002	19.34	18.185000000000002	16.165	17.675	15.68	9.33	2.125	224.149			147.505
Zfp217	2.02	3.0599999999999996	3.325	2.09	1.4449999999999998	1.32	1.315	0.38	0.9	102.29			42.5577
Zfp219	36.415	71.25	62.07000000000001	34.599999999999994	27.295	30.475	23.865000000000002	13.035	8.97	2278.38			1527.32
Zfp229	4.46	6.725	8.785	8.215	5.71	10.155000000000001	7.734999999999999	3.6500000000000004	2.6350000000000002	447.351			89.6846
Zfp235	3.55	6.07	7.045	7.265000000000001	12.215	11.645	15.035	6.3100000000000005	4.695	758.5310000000001			244.45
Zfp236	3.46	8.31	8.01	8.375	7.43	8.705	8.379999999999999	5.995	9.01	97.1692			57.8398
Zfp239	7.68	12.235	11.85	13.195	12.465	12.46	14.149999999999999	13.649999999999999	22.085	333.288			174.222
Zfp24	52.504999999999995	85.99000000000001	95.38499999999999	85.965	75.67500000000001	71.05	75.58000000000001	49.59	29.22	92.6489			52.2643
Zfp248	5.245	7.23	10.280000000000001	8.525	8.25	12.64	10.795	5.539999999999999	7.65	67.1811			24.9597
Zfp251	13.955	26.884999999999998	30.490000000000002	28.515	33.9	39.065	40.425	30.395	13.17	76.9591			120.836
Zfp26	14.245000000000001	24.395000000000003	27.22	18.09	22.689999999999998	16.56	23.68	6.0	9.715	235.80599999999998			294.1
Zfp260	56.555	96.44	105.16	98.305	108.6	95.78999999999999	115.89	44.65	59.47500000000001	1132.32			191.329
Zfp263	26.455	32.435	45.115	48.45	24.689999999999998	49.195	37.49	26.22	12.844999999999999	4678.67			2560.59
Zfp266	52.89	89.625	89.63	85.95500000000001	79.87	95.245	105.69	35.89	17.905	104.029			67.5703
Zfp27	5.4	10.4	11.825	12.14	16.79	14.365	17.48	7.43	7.8500000000000005	91.1416			51.3254
Zfp273	3.745	6.275	7.970000000000001	9.05	11.77	11.55	12.325	6.86	8.775	584.7909999999999			375.07
Zfp275	9.365	15.040000000000001	17.675	9.7	12.5	9.780000000000001	12.5	3.8200000000000003	9.155000000000001	501.311			184.97799999999998
Zfp276	12.775	20.835	21.71	20.369999999999997	14.36	21.935000000000002	19.52	8.774999999999999	5.715	1218.37			194.33900000000003
Zfp277	20.21	29.955	24.284999999999997	24.345	30.755	22.439999999999998	30.86	27.605	22.78	108.08			70.1799
Zfp28	3.215	5.88	7.58	7.465	9.09	10.335	11.0	9.469999999999999	2.895	1196.66			264.764
Zfp280b	16.545	22.36	18.384999999999998	11.67	8.98	9.39	8.870000000000001	5.73	5.77	801.563			468.005
Zfp280c	12.39	17.655	17.775	13.03	12.08	10.350000000000001	12.48	6.03	17.965	125.304			291.769
Zfp280d	27.615000000000002	48.105000000000004	51.43	42.955	34.285	37.11	39.379999999999995	17.53	28.225	738.8989999999999			274.269
Zfp281	14.29	28.36	28.24	22.68	23.225	23.655	24.9	20.04	21.11	2685.32			1047.3
Zfp282	8.055	14.765	19.65	15.73	12.879999999999999	22.95	18.805	13.64	2.62	445.671			222.615
Zfp286	12.915	22.665	26.78	28.82	29.75	33.459999999999994	32.655	15.61	13.79	176.37900000000002			117.65799999999999
Zfp287	8.004999999999999	11.66	17.134999999999998	16.225	15.16	21.275	20.27	10.355	6.7299999999999995	133.093			131.29399999999998
Zfp292	13.365	32.254999999999995	38.125	30.265	33.91	30.725	35.345	12.225	9.31	97.8864			73.791
Zfp296	0.21000000000000002	0.305	0.15000000000000002	0.24	0.1	0.2	0.15	0.10500000000000001	0.78	167.697			36.7799
Zfp3	4.07	7.755	9.14	10.365	13.120000000000001	13.4	14.915000000000001	12.165	7.595000000000001	511.70599999999996			144.94799999999998
Zfp30	3.785	8.42	9.675	12.085	13.85	14.24	14.46	9.195	4.49	818.1619999999999			205.96599999999998
Zfp300	1.065	1.72	2.3499999999999996	2.61	3.215	2.415	3.395	1.85	2.76	57.9663			26.9723
Zfp316	1.74	2.9699999999999998	10.94	4.93	2.96	10.780000000000001	5.345	5.42	2.77	247.956			69.867
Zfp317	16.05	28.619999999999997	28.945	25.14	22.375	26.455	29.075000000000003	12.085	12.175	4124.35			3637.31
Zfp318	4.035	11.95	12.14	7.904999999999999	9.32	10.065000000000001	10.23	11.120000000000001	19.51	1312.43			411.441
Zfp319	7.995	15.094999999999999	19.975	16.725	13.14	20.72	19.795	15.46	3.59	320.20099999999996			95.2601
Zfp322a	30.515	51.375	51.260000000000005	49.150000000000006	44.1	47.57	54.05500000000001	22.799999999999997	30.0	211.609			343.44199999999995
Zfp324	5.87	8.735	9.795	10.3	9.059999999999999	13.165	11.975	6.619999999999999	2.895	740.363			384.531
Zfp326	31.770000000000003	40.24	58.72	56.91	27.64	46.519999999999996	36.45	25.765	27.220000000000002	821.3689999999999			539.62
Zfp329	9.825	22.299999999999997	21.965	25.805	16.59	24.244999999999997	21.505	9.495000000000001	16.495	460.844			201.488
Zfp330	36.44	51.11	53.685	58.57	63.775000000000006	61.59	66.905	59.275	20.115000000000002	117.46			211.517
Zfp334	11.255	18.83	19.37	12.105	11.565000000000001	10.405000000000001	11.58	3.17	3.3	107.50299999999999			33.1448
Zfp335	8.879999999999999	14.295	15.434999999999999	11.364999999999998	9.455	13.425	12.620000000000001	9.035	5.415	305.959			68.2589
Zfp341	0.5800000000000001	1.44	1.0899999999999999	1.44	1.92	2.61	2.06	1.135	2.3499999999999996	514.068			107.215
Zfp345	0.03	0.015	0.0	0.0	0.015	0.0	0.0	0.04	0.055	21.5309			27.9497
Zfp346	13.469999999999999	21.345	21.354999999999997	19.61	17.185000000000002	21.27	18.385	14.760000000000002	14.274999999999999	548.437			202.43599999999998
Zfp35	15.844999999999999	25.17	19.939999999999998	24.475	29.03	23.455	29.395	12.11	15.065000000000001	990.0169999999999			503.981
Zfp352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.376			97.7591
Zfp354a	4.38	8.24	7.43	8.739999999999998	10.725000000000001	10.024999999999999	12.885	7.025	8.09	714.115			271.788
Zfp354b	0.5549999999999999	1.155	1.63	1.875	3.1399999999999997	3.0	3.495	1.8599999999999999	3.385	65.2651			23.7175
Zfp354c	17.005000000000003	31.424999999999997	43.510000000000005	37.065	56.135	52.68	65.03999999999999	26.38	21.855	94.3997			109.834
Zfp358	34.315	27.44	60.87	57.845	55.935	63.595	60.09	56.084999999999994	8.685	2006.59			470.01199999999994
Zfp36	3.285	5.449999999999999	5.885	5.245	5.3100000000000005	6.705	7.1850000000000005	3.6900000000000004	1.895	558.5369999999999			52.3557
Zfp362	20.244999999999997	42.980000000000004	35.385000000000005	37.165	24.295	40.125	33.575	23.965	6.53	192.87			75.3799
Zfp365	1.62	2.87	2.455	2.35	1.2850000000000001	3.225	2.185	5.18	232.42000000000002	269.275			1412.62
Zfp366	0.14	0.39	0.24000000000000002	0.18	0.175	0.11499999999999999	0.19	0.32	1.095	123.749			41.224
Zfp367	9.91	22.729999999999997	23.685	16.385	11.754999999999999	11.254999999999999	11.219999999999999	3.0949999999999998	20.465	152.381			147.26
Zfp369	4.855	10.245000000000001	15.11	9.34	9.365	10.675	10.985	4.57	8.82	2139.14			2023.59
Zfp36l1	67.66	132.51999999999998	77.145	46.59	34.04	26.115000000000002	26.96	34.05	12.39	349.004			87.1279
Zfp36l2	4.605	10.79	8.42	4.095	4.98	3.99	4.455	3.785	10.465	532.269			35.4366
Zfp36l3	0.0	0.0	0.02	0.0	0.01	0.02	0.0	0.0	0.0	123.561			104.375
Zfp37	10.420000000000002	19.97	20.04	15.875	14.175	15.530000000000001	16.509999999999998	10.265	15.835	161.359			104.611
Zfp382	6.27	11.48	16.044999999999998	17.68	5.55	22.395	18.175	10.67	8.08	737.505			149.845
Zfp383	2.51	6.115	5.87	6.119999999999999	8.620000000000001	5.43	7.4	2.92	9.52	1478.04			498.74699999999996
Zfp384	5.49	7.525	14.64	15.56	7.49	15.620000000000001	10.41	6.48	13.675	3546.4			917.7130000000001
Zfp385a	11.899999999999999	20.560000000000002	12.774999999999999	9.055	9.9	9.91	10.585	16.75	22.08	768.0			301.25
Zfp385b	0.405	1.055	2.725	3.54	5.31	6.755	7.3149999999999995	16.5	19.285	544.053			295.154
Zfp385c	0.19	0.075	0.3	0.27	0.055	0.22	0.04	0.59	0.215	323.10400000000004			77.3539
Zfp386	33.275000000000006	49.455	52.18	50.28	61.71	55.135000000000005	63.295	37.86	31.5	1818.23			911.993
Zfp389	1.08	1.53	1.4	1.305	1.115	1.005	0.89	0.915	1.605	1520.96			2036.16
Zfp39	3.3200000000000003	6.734999999999999	5.125	4.065	5.145	5.3149999999999995	6.005	4.87	3.35	84.9494			63.1311
Zfp395	6.535	13.58	7.595000000000001	3.96	4.025	3.735	4.205	2.505	2.105	738.6210000000001			98.7893
Zfp397	19.21	35.925	39.32	36.375	22.119999999999997	35.43	31.035	10.8	20.0	951.0210000000001			297.938
Zfp398	4.445	7.715	9.71	10.795	9.65	13.045	13.235	7.4	5.48	447.31			163.1
Zfp40	6.76	14.645	19.695	19.905	28.630000000000003	26.06	34.25	17.28	17.39	94.3074			61.6723
Zfp407	6.135	10.59	12.655000000000001	7.385	6.565	6.9	7.035	2.48	2.74	310.777			166.976
Zfp408	5.84	7.135	8.725	11.305	5.0600000000000005	11.605	6.630000000000001	6.255000000000001	3.065	271.077			133.851
Zfp41	61.135000000000005	96.03999999999999	101.77	77.275	86.84	66.92500000000001	77.275	32.765	1.89	5487.4			868.2360000000001
Zfp410	41.58	65.86000000000001	62.980000000000004	64.09	56.614999999999995	53.235	56.785	30.715	11.19	218.71900000000002			141.309
Zfp414	29.14	68.185	47.125	55.435	92.26	56.54	71.275	75.11	17.27	52.2841			23.7368
Zfp418	1.0750000000000002	1.935	2.455	2.45	3.95	2.5650000000000004	3.465	0.6599999999999999	1.9500000000000002	524.615			218.615
Zfp42	0.025	0.02	0.0	0.0	0.025	0.0	0.02	0.0	0.0	101.568			82.8765
Zfp420	4.63	9.09	9.43	11.645	15.835	15.35	19.145	10.465	15.105	394.875			116.975
Zfp422	166.06	281.945	271.85	244.575	223.325	182.79	210.235	97.41999999999999	18.96	1434.2			249.24099999999999
Zfp423	13.55	33.760000000000005	28.799999999999997	18.52	22.46	15.495000000000001	16.655	12.02	5.15	620.988			229.418
Zfp426	14.32	25.39	25.22	27.035	34.18	26.509999999999998	32.57	17.16	26.07	92.4701			190.08700000000002
Zfp428	61.0	88.435	145.55	180.625	161.34	249.34	200.66500000000002	227.91	15.22	1462.26			331.298
Zfp429	1.545	2.435	2.2249999999999996	2.165	2.785	2.41	2.985	0.86	2.87	49.3876			38.0125
Zfp433	11.695	19.36	18.105	20.985	22.35	20.65	25.240000000000002	8.14	10.945	0.0			1.29998
Zfp438	2.03	3.3049999999999997	3.855	3.3449999999999998	4.25	3.91	4.880000000000001	2.045	2.16	191.97799999999998			805.385
Zfp442	5.54	7.115	7.029999999999999	7.225	5.55	6.8	7.414999999999999	3.3150000000000004	3.8549999999999995	49.4533			47.7576
Zfp444	40.040000000000006	62.125	64.335	71.025	77.255	92.44	82.695	79.185	13.11	7320.42			1600.35
Zfp445	27.415	39.705	60.015	44.135000000000005	37.915000000000006	52.790000000000006	57.035	30.515	47.125	135.797			48.0802
Zfp446	10.17	12.085	13.53	12.07	4.3100000000000005	10.489999999999998	7.69	6.665	3.555	5827.81			1876.84
Zfp449	3.31	6.795	4.77	3.495	3.87	4.355	5.305	1.76	4.93	578.2230000000001			488.592
Zfp451	17.22	35.59	44.0	33.37	40.595	37.79	46.79	20.955	19.875	216.56400000000002			376.904
Zfp454	7.415	12.905000000000001	12.625	14.265	15.15	12.955	15.76	6.96	3.08	63.1288			136.816
Zfp455	0.64	1.7149999999999999	1.125	2.665	1.58	2.215	2.525	0.8	2.805	477.853			330.163
Zfp456	0.405	0.635	0.49	0.33	0.725	0.52	0.735	0.175	1.46	46.4942			41.2914
Zfp457	0.185	0.345	0.71	0.725	0.53	0.82	0.745	0.305	0.52	31.4447			17.5546
Zfp458	0.505	0.97	1.6099999999999999	1.975	3.29	2.675	3.8899999999999997	1.8250000000000002	4.734999999999999	63.1006			39.6592
Zfp459	0.27	0.31	0.33999999999999997	0.36	0.215	0.395	0.42	0.4	1.6800000000000002	78.6389			137.158
Zfp46	11.66	23.245	26.205	26.375	30.94	36.36	39.855000000000004	23.155	14.43	2221.48			613.4830000000001
Zfp462	7.54	14.030000000000001	17.655	19.735	15.655	17.625	17.575	4.46	6.255	1805.3			326.653
Zfp467	7.0600000000000005	14.735	18.495	20.515	23.955	26.525	23.7	33.94	10.825000000000001	430.94800000000004			156.012
Zfp472	7.065	11.079999999999998	9.09	9.530000000000001	10.45	8.225000000000001	9.57	5.955	4.845000000000001	598.8580000000001			229.76
Zfp473	2.135	3.3	1.93	1.245	1.0350000000000001	0.98	1.255	0.475	0.39	75.4011			21.4401
Zfp474	0.0	0.0	0.04	0.125	0.155	0.035	0.13	0.345	0.4	325.341			731.9739999999999
Zfp488	0.05	0.07	0.07500000000000001	0.060000000000000005	0.095	0.125	0.14500000000000002	0.31	1.26	209.662			115.039
Zfp493	2.2350000000000003	3.6	2.49	2.065	3.055	2.505	3.2350000000000003	1.005	3.23	525.423			491.467
Zfp503	4.404999999999999	5.265000000000001	10.219999999999999	5.77	3.79	6.15	4.255	3.785	1.625	672.85			163.41299999999998
Zfp507	7.82	11.795	14.235	10.31	6.98	9.135000000000002	8.64	3.1550000000000002	4.595	120.669			316.633
Zfp51	8.345	11.15	10.125	11.685	12.725	10.465	13.485	5.3	6.425	1141.1			543.168
Zfp511	18.564999999999998	29.585	33.95	36.765	39.845	38.91	39.375	50.370000000000005	8.07	1092.25			272.712
Zfp512	32.825	54.965	63.445	63.65	63.535	77.695	78.36	51.805	16.73	558.775			134.188
Zfp512b	23.435	45.195	59.83	44.07	28.95	66.05	41.9	45.370000000000005	17.145	438.526			77.3924
Zfp513	4.8100000000000005	7.99	13.355	11.175	6.77	14.14	9.295	9.64	9.365	3273.32			694.337
Zfp516	10.225	11.690000000000001	14.11	8.145	5.13	4.915	5.01	1.4	1.775	2414.26			949.846
Zfp518a	5.705	10.29	9.735	5.49	8.305	4.494999999999999	6.754999999999999	1.605	5.640000000000001	409.64			189.865
Zfp518b	22.875	31.68	37.335	32.214999999999996	34.325	35.85	40.224999999999994	13.504999999999999	3.48	311.433			266.121
Zfp52	1.115	1.08	1.585	1.455	1.495	1.955	2.285	1.575	6.01	1013.82			680.807
Zfp521	16.605	30.479999999999997	26.375	14.725	20.03	13.120000000000001	18.505000000000003	7.045	2.8549999999999995	145.799			109.791
Zfp523	18.755	29.12	36.86	28.439999999999998	29.255000000000003	33.715	30.315	34.39	31.79	1090.99			357.472
Zfp524	5.17	8.879999999999999	8.17	8.985	11.1	10.405000000000001	9.649999999999999	5.54	3.6	2238.36			398.00199999999995
Zfp526	1.505	2.915	2.24	1.6949999999999998	2.17	1.605	2.0	0.6699999999999999	2.3200000000000003	3370.7			476.75199999999995
Zfp53	6.25	8.175	7.885	9.42	9.385	9.7	11.34	8.735	5.53	795.947			411.13199999999995
Zfp532	18.835	46.565	49.685	37.739999999999995	34.935	42.085	41.89	16.59	20.42	3162.1			567.477
Zfp534	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25156			4.88697
Zfp536	16.575000000000003	29.855	39.955	33.075	19.785	29.285	23.05	10.48	7.25	329.575			144.255
Zfp54	1.495	1.6549999999999998	2.08	3.1100000000000003	5.595000000000001	3.9450000000000003	4.835	1.8199999999999998	2.985	344.30699999999996			274.557
Zfp541	0.025	0.005	0.0	0.005	0.07	0.030000000000000002	0.07500000000000001	0.08	0.11499999999999999	47.7989			32.8126
Zfp551	1.915	3.48	3.8	5.41	9.28	8.29	10.855	8.2	2.6149999999999998	101.45100000000001			60.1219
Zfp553	36.504999999999995	26.125	56.175	49.629999999999995	23.13	51.765	38.495	25.37	5.28	1551.76			172.605
Zfp558	4.925	12.280000000000001	20.295	27.375	32.07	38.47	42.355000000000004	20.77	2.065	103.40799999999999			66.2223
Zfp560	14.715	24.84	28.33	37.575	43.72	37.645	41.025000000000006	80.45	17.175	92.9158			81.8558
Zfp563	4.045	8.36	11.365	17.04	24.215	22.46	25.604999999999997	9.955	13.685	309.893			118.30799999999999
Zfp566	9.594999999999999	10.535	12.26	16.52	16.475	17.759999999999998	17.43	14.66	4.01	101.84			37.6851
Zfp568	9.335	8.165000000000001	7.16	3.36	1.9500000000000002	2.685	2.35	0.755	0.95	594.293			107.537
Zfp57	43.43	108.12	161.505	185.36	198.18	278.25	264.665	111.435	7.63	1544.88			191.06900000000002
Zfp572	0.01	0.025	0.1	0.195	0.05	0.045	0.03	0.05500000000000001	0.0	421.635			196.014
Zfp574	17.17	21.235	23.310000000000002	21.055	14.29	22.57	20.09	19.75	3.89	6403.12			917.1110000000001
Zfp575	0.775	1.85	2.745	4.065	4.155	9.66	7.01	18.815	1.93	27.7033			5.50809
Zfp579	15.22	46.905	46.480000000000004	44.635000000000005	38.22	49.435	47.21	33.695	7.175	840.672			177.828
Zfp58	7.985	11.745000000000001	14.68	11.56	11.365	10.344999999999999	12.23	3.62	8.219999999999999	74.2042			43.1788
Zfp580	20.81	37.599999999999994	37.44	37.465	50.025	44.135	49.675	112.43	6.295	1348.18			331.255
Zfp583	3.465	4.984999999999999	6.029999999999999	7.885	8.355	10.71	11.26	10.45	5.905	76.4896			38.6577
Zfp59	5.390000000000001	9.29	8.52	7.755000000000001	9.82	9.19	10.73	3.355	3.8049999999999997	438.653			108.934
Zfp592	5.87	12.36	10.635	7.435	6.369999999999999	7.31	7.48	3.785	4.33	897.015			131.548
Zfp593	11.775	14.26	16.08	14.115	12.71	14.39	13.965	12.205	4.3500000000000005	524.607			157.635
Zfp595	1.045	1.65	1.5950000000000002	1.31	1.725	1.48	1.615	0.4	2.85	93.5737			94.8653
Zfp597	3.21	6.66	8.92	8.385	10.190000000000001	9.989999999999998	12.835	7.12	10.915	81.8042			157.192
Zfp598	14.739999999999998	27.945	19.9	12.175	13.975000000000001	15.32	15.05	12.16	10.695	1254.56			207.66099999999997
Zfp599	4.725	7.0649999999999995	6.59	8.78	12.375	9.84	11.345	4.59	2.1	64.5565			91.9716
Zfp60	39.84	73.795	92.505	101.12	81.88	104.295	97.935	29.39	23.02	578.487			85.149
Zfp600	0.01	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.1	6.51615			3.27402
Zfp605	3.88	4.975	10.370000000000001	12.690000000000001	13.135	14.315	15.89	12.530000000000001	10.48	3914.02			3692.81
Zfp606	17.97	38.56	45.364999999999995	41.58	49.585	42.33	53.61	16.405	11.815	676.178			911.829
Zfp607a	2.99	4.125	3.13	2.305	1.355	1.31	1.825	0.5700000000000001	0.87	205.738			41.6284
Zfp607b	4.35	7.575	8.435	10.06	10.59	11.27	12.24	5.165	7.6850000000000005	1554.88			236.332
Zfp608	5.025	8.93	13.73	12.4	10.575	13.05	12.46	6.965	4.645	610.729			373.707
Zfp609	4.48	10.07	9.91	7.890000000000001	6.82	7.905	7.13	3.7699999999999996	6.6000000000000005	365.199			180.01
Zfp61	21.68	35.75	35.96	36.115	31.07	44.595	40.53	23.07	9.905000000000001	171.636			50.3864
Zfp612	6.1899999999999995	10.600000000000001	14.280000000000001	16.365	16.7	19.35	18.380000000000003	9.835	11.100000000000001	205.497			118.65
Zfp616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.6987			82.1783
Zfp617	20.23	31.77	30.35	28.74	26.799999999999997	26.54	27.115	13.17	44.265	1323.95			663.845
Zfp618	12.035	23.89	27.17	19.15	12.815000000000001	16.67	13.11	6.975	0.6900000000000001	215.709			403.029
Zfp619	1.625	3.42	3.725	2.475	4.1	2.755	3.635	0.925	1.755	1058.45			429.65
Zfp62	24.865000000000002	46.845	51.09	48.595	51.225	45.425	54.97	20.83	32.78	1618.7			1799.35
Zfp622	9.105	16.605	21.055	14.76	15.455	20.25	16.814999999999998	20.58	11.025	2550.15			1702.35
Zfp623	15.82	23.19	23.71	25.299999999999997	32.015	27.235	32.725	19.695	4.92	453.534			147.591
Zfp626	0.36	1.1600000000000001	0.9850000000000001	1.015	1.08	1.085	1.0699999999999998	0.28500000000000003	5.09	524.321			159.561
Zfp628	2.2800000000000002	3.92	3.5549999999999997	3.685	3.09	3.41	3.035	5.02	1.92	1311.82			296.999
Zfp629	17.29	27.715	27.4	16.884999999999998	19.04	15.59	18.990000000000002	8.510000000000002	5.08	107.725			44.8783
Zfp637	51.155	95.145	108.295	155.74	207.96499999999997	181.035	198.41	125.33	32.980000000000004	1845.56			793.5980000000001
Zfp638	22.560000000000002	47.5	52.45	42.715	54.875	43.585	57.629999999999995	23.674999999999997	42.335	561.582			173.86599999999999
Zfp639	24.990000000000002	41.42	37.09	34.065	39.6	31.740000000000002	38.230000000000004	36.325	42.58	2690.46			1742.01
Zfp64	20.509999999999998	30.565	30.314999999999998	24.674999999999997	27.975	25.655	29.745	24.195	3.7449999999999997	466.1			732.2769999999999
Zfp640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.25625			1.9547900000000002
Zfp641	0.29500000000000004	0.97	2.24	1.8900000000000001	2.84	3.2249999999999996	3.33	4.67	4.3100000000000005	128.877			40.9352
