external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
Sctr	74	14	33	26	28	33	8	5
Tmem37	179	21	51	33	33	28	11	29
Dbi	0	0	0	0	0	0	0	0
Dbi	57	14	19	14	14	13	7	7
Steap3	179	25	41	29	33	34	17	39
Steap3	99	23	27	25	22	22	4	4
C1ql2	35	11	23	19	23	18	10	4
Marco	42	17	30	14	17	20	12	2
En1	26	18	23	13	24	23	6	2
Insig2	237	22	75	46	121	58	37	65
Insig2	22	5	5	6	8	2	6	1
Insig2	29	9	23	21	19	18	11	7
Ccdc93	98	16	17	30	43	25	16	14
Htr5b	59	14	31	11	24	18	5	4
Ddx18	142	19	26	21	45	30	6	13
Dpp10	128	12	59	52	144	72	51	26
Actr3	279	29	86	53	132	84	47	82
Slc35f5	62	8	11	15	37	28	12	10
Slc35f5	178	30	88	44	132	77	43	90
Gpr39	73	12	44	25	20	21	11	3
Lypd1	119	24	43	61	132	58	24	29
Lypd1	34	10	9	16	33	18	23	14
Lypd1	19	3	24	14	30	19	13	5
Nckap5	147	14	46	68	140	113	42	3
Nckap5	203	117	268	223	260	131	27	26
Mgat5	224	67	98	65	163	109	43	57
Tmem163	180	38	72	54	73	47	18	19
Acmsd	26	11	18	14	21	8	6	5
Ccnt2	495	60	143	105	258	191	124	64
Map3k19	23	15	25	22	22	17	8	4
Rab3gap1	85	20	31	44	62	56	36	28
R3hdm1	26	3	4	2	6	0	2	4
Zranb3	0	0	0	0	0	0	0	0
Zranb3	0	0	0	0	0	0	0	0
Zranb3	18	1	5	3	6	2	1	5
R3hdm1	32	19	35	28	44	23	11	12
Ubxn4	126	21	49	26	93	51	30	31
Lct	50	22	46	45	31	26	8	9
Mcm6	260	41	52	57	108	87	22	21
Dars	182	37	71	54	111	61	36	42
Cxcr4	413	65	178	126	312	194	72	22
Thsd7b	88	15	65	47	64	30	15	26
Cd55b	41	12	22	11	13	10	6	0
Cd55	110	18	42	31	69	31	28	18
Zp3r	28	9	20	12	29	11	8	1
C4bp	35	24	19	16	21	26	6	4
Pfkfb2	62	19	49	31	86	60	36	12
Pfkfb2	217	32	86	105	209	141	66	100
Yod1	516	41	107	70	153	70	58	103
Fcamr	41	25	33	13	23	19	12	5
Pigr	44	9	33	27	28	15	15	1
Fcmr	46	14	25	20	19	25	7	4
Il24	43	21	29	11	30	20	12	5
Il20	65	21	24	19	31	31	9	5
Il19	52	13	30	15	31	26	14	5
Il10	51	15	32	24	19	24	14	3
Mapkapk2	278	42	67	44	58	55	25	16
Dyrk3	618	86	246	176	421	264	104	77
Eif2d	164	19	43	46	87	56	26	23
Rassf5	122	19	38	41	36	31	15	14
Rassf5	130	14	39	27	34	27	24	56
Ikbke	71	16	40	26	32	30	5	6
Fam72a	466	81	230	142	294	165	82	90
Srgap2	372	62	145	93	115	63	15	28
Avpr1b	75	15	32	30	34	13	15	4
Ctse	34	15	22	12	23	22	4	9
Rab7b	54	16	34	20	20	20	5	10
Slc26a9	82	10	23	29	29	23	9	9
Pm20d1	1	0	0	0	1	0	0	0
Pm20d1	0	0	0	0	0	0	0	0
Slc41a1	450	35	87	68	154	102	47	93
Rab29	58	12	26	23	41	21	6	18
Nucks1	557	66	120	89	189	123	59	37
Slc45a3	210	27	37	33	41	26	14	4
Slc45a3	339	73	107	69	34	32	12	9
Elk4	482	93	245	185	475	317	136	158
Mfsd4a	80	17	28	34	33	39	12	31
Cdk18	134	21	54	33	29	28	10	21
Lemd1	1966	395	1023	774	1163	748	334	30
Klhdc8a	147	33	74	56	81	61	14	41
Nuak2	235	39	78	60	67	51	23	11
Tmcc2	98	27	60	31	43	26	16	32
Tmcc2	509	66	190	151	326	240	104	104
Tmcc2	926	66	238	190	363	246	157	72
Dstyk	237	64	150	131	218	130	58	55
Rbbp5	666	69	111	91	168	112	63	64
Tmem81	40	17	28	44	96	79	28	51
Cntn2	112	23	102	115	294	193	74	71
Nfasc	66	20	47	32	47	26	19	17
Nfasc	81	26	51	45	39	27	17	51
Nfasc	149	13	48	54	139	90	44	59
Lrrn2	200	40	94	75	160	116	80	73
Mdm4	312	36	86	65	150	93	50	26
Mdm4	50	17	44	31	32	25	13	6
Pik3c2b	525	75	205	165	252	165	81	49
Ppp1r15b	569	136	256	180	320	183	129	133
Plekha6	199	62	132	94	72	35	29	14
Golt1a	60	9	33	25	28	21	8	5
Kiss1	77	17	33	24	34	19	16	8
Ren1	9	1	1	2	5	5	1	1
Ren1	13	3	4	3	7	2	1	2
Etnk2	119	22	55	53	50	47	24	22
Sox13	488	71	157	116	122	69	31	30
Snrpe	246	25	79	51	91	47	17	27
Zc3h11a	49	5	12	12	8	3	2	1
Lax1	9	0	6	2	5	2	0	0
Lax1	4	0	6	2	1	1	0	1
Atp2b4	90	25	52	31	33	22	16	10
Optc	114	36	129	86	77	55	23	23
Optc	347	39	136	122	230	175	81	63
Prelp	202	37	70	61	55	44	15	28
Fmod	78	21	45	26	52	30	13	9
Btg2	480	71	212	213	310	162	53	187
Chit1	72	26	21	25	32	19	5	4
Chil1	106	23	62	46	74	57	22	64
Mybph	140	28	47	22	35	25	9	21
Adora1	117	12	46	35	130	98	58	75
Myog	95	13	40	28	19	10	9	3
Ppfia4	70	12	39	27	34	33	16	23
Tmem183a	368	41	100	92	154	101	67	75
Mgat4f	34	8	31	24	16	13	4	4
Cyb5r1	83	19	14	7	19	9	2	10
Adipor1	45	12	24	28	31	12	4	10
Adipor1	425	36	116	66	127	79	26	26
Klhl12	218	35	56	57	86	71	24	44
Rabif	273	56	111	92	185	138	55	65
Mgat4e	70	25	34	26	28	17	9	6
Kdm5b	137	39	89	70	171	106	46	56
Syt2	388	28	55	40	46	28	16	21
Ppp1r12b	191	20	63	50	88	62	27	26
Ube2t	234	26	60	36	42	23	18	5
Lgr6	65	18	37	26	30	11	12	5
Ptpn7	80	16	47	13	16	15	14	19
Ptpn7	78	8	35	16	11	12	1	4
Arl8a	399	38	130	124	307	187	141	117
Gpr37l1	38	9	25	13	20	18	9	18
Elf3	253	27	71	70	86	55	28	24
Rnpep	264	38	87	93	162	110	71	74
Timm17a	304	30	61	40	98	65	30	50
Lmod1	153	24	32	35	25	18	15	11
Shisa4	391	31	96	83	101	75	31	152
Ipo9	10	0	2	1	3	1	0	0
Ipo9	1	0	0	1	0	0	0	0
Nav1	376	74	256	248	573	372	164	58
Csrp1	92	20	30	19	29	21	11	11
Csrp1	337	38	73	45	56	42	18	109
Phlda3	324	35	67	59	61	36	20	48
Tnni1	5	2	3	2	1	3	1	0
Tnni1	9	3	3	2	3	2	0	0
Lad1	118	16	32	17	20	21	7	4
Tnnt2	64	23	32	29	28	26	14	10
Pkp1	65	16	43	18	24	15	12	7
Igfn1	35	11	22	23	19	20	4	3
Tmem9	101	20	40	23	37	31	10	5
Tmem9	19	6	6	5	4	1	2	2
Tmem9	247	14	20	11	33	16	12	10
Cacna1s	71	22	43	42	35	22	15	20
Kif21b	235	28	87	87	173	138	64	61
Inava	553	60	127	118	114	74	33	15
Gpr25	61	14	37	25	31	20	14	38
Ddx59	273	64	112	86	159	110	42	84
Zfp281	271	25	73	52	185	115	64	51
Nr5a2	34	14	22	31	24	34	11	3
Atp6v1g3	29	9	23	15	30	13	6	2
Nek7	314	49	110	70	99	55	29	61
Lhx9	89	59	175	136	163	92	23	9
Lhx9	124	59	132	81	110	54	26	5
Dennd1b	565	44	161	97	182	112	70	84
Dennd1b	47	28	36	35	28	32	12	20
Crb1	68	13	24	26	23	18	7	3
Zbtb41	736	65	196	114	229	138	72	94
Aspm	475	42	76	45	61	33	15	12
F13b	23	12	11	24	19	14	4	1
Cfhr1	20	7	18	9	27	13	6	1
Cfhr2	14	10	15	12	15	7	2	0
Cfh	35	18	30	23	21	28	15	7
Kcnt2	133	25	23	19	39	31	11	33
B3galt2	94	52	68	101	194	125	64	24
Cdc73	441	42	103	68	78	57	24	15
Glrx2	11	4	2	6	6	3	3	0
Glrx2	22	1	2	4	9	3	5	5
Glrx2	365	80	172	167	340	187	91	70
Uchl5	276	33	85	70	183	122	59	49
Ro60	526	33	77	67	107	61	43	37
Rgs2	485	62	125	103	191	127	60	92
Rgs13	70	14	58	42	54	28	19	3
Rgs18	13	3	8	2	13	5	7	2
Brinp3	70	13	38	39	100	55	51	145
Brinp3	86	12	30	32	69	56	39	88
Pla2g4a	30	16	14	20	14	18	3	3
Pla2g4a	54	16	29	14	23	20	10	14
Ptgs2	99	15	25	22	28	27	9	54
Pdc	27	16	16	22	22	22	9	1
Tpr	356	40	103	81	312	210	87	124
Odr4	646	71	272	166	343	209	90	111
Prg4	38	10	24	19	26	17	11	7
Hmcn1	294	34	68	24	23	30	10	15
Ivns1abp	400	42	78	64	149	110	37	101
Trmt1l	305	34	59	42	89	35	26	34
Swt1	864	120	317	270	452	251	162	117
Rnf2	233	38	78	44	97	48	33	38
Fam129a	84	14	34	27	34	27	13	9
Edem3	323	54	102	77	227	139	70	66
Tsen15	49	11	23	13	34	22	11	9
Colgalt2	73	12	20	21	28	15	7	10
Rgl1	296	40	79	71	111	80	27	22
Apobec4	79	27	46	44	162	120	65	31
Arpc5	84	16	19	26	65	46	35	59
Rgl1	480	56	177	125	257	140	95	88
Smg7	2	0	1	2	1	0	0	0
Smg7	0	0	0	0	0	0	0	1
Nmnat2	45	21	70	82	215	132	67	55
Lamc2	35	14	31	24	31	38	12	3
Lamc1	555	74	183	142	292	148	92	115
Shcbp1l	169	14	45	31	42	34	28	47
Npl	107	13	35	23	30	25	12	15
Rgs8	122	29	72	50	55	47	32	27
Rgs8	273	110	313	274	355	241	70	52
Rgs16	125	21	42	31	63	37	24	23
Rnasel	210	42	105	85	221	148	78	32
Rgsl1	39	11	24	24	26	23	9	6
Teddm2	28	17	18	19	22	21	8	6
Teddm1b	37	12	31	20	32	22	12	15
Teddm1a	61	16	29	22	34	22	11	7
Glul	861	129	333	300	677	446	212	120
Zfp648	50	8	31	28	37	28	12	4
Ier5	187	32	72	53	117	69	31	16
Mr1	72	19	34	26	32	28	12	12
Stx6	253	36	55	45	82	70	26	19
Xpr1	125	38	74	61	130	68	34	17
Acbd6	390	47	91	78	151	98	46	79
Lhx4	111	14	43	24	28	22	12	3
Qsox1	215	23	52	38	51	35	24	43
Cep350	502	93	247	230	531	384	193	197
Tor1aip2	13	0	2	1	3	2	0	1
Tor1aip1	0	0	0	0	0	0	0	0
Tor1aip2	0	0	0	0	0	0	0	0
Tor1aip2	419	133	267	161	280	171	57	60
Tor1aip1	590	138	246	226	330	235	107	195
Tor1aip2	0	2	1	0	0	2	0	0
Tor1aip2	11	1	0	0	2	1	0	0
Fam163a	120	28	51	35	48	37	22	13
Tdrd5	55	4	13	8	12	12	6	7
Tdrd5	9	2	0	1	5	1	1	0
Nphs2	36	21	22	13	16	13	6	4
Abl2	348	42	89	70	193	147	81	58
Tor3a	127	20	43	31	47	37	22	43
Fam20b	482	35	155	87	134	81	43	23
Angptl1	257	77	155	93	146	75	14	16
Ralgps2	369	41	173	125	221	109	66	18
Ralgps2	20	5	13	18	32	18	12	6
Tex35	0	0	2	2	0	0	1	1
Tex35	3	0	0	1	1	0	0	0
Rasal2	272	57	90	82	163	91	40	28
Cryzl2	206	44	69	42	55	29	8	15
Sec16b	37	19	35	47	53	28	4	4
Sec16b	83	11	40	32	25	23	9	6
Brinp2	91	20	68	73	182	112	41	38
Astn1	209	37	102	124	241	137	99	48
Pappa2	66	13	32	34	36	28	10	4
Cop1	468	75	211	179	460	270	108	140
Tnn	53	17	26	28	34	32	5	5
Cacybp	1040	275	563	480	885	606	283	211
Rabgap1l	196	78	248	284	593	404	154	166
Rabgap1l	254	23	41	29	63	42	12	28
Rc3h1	222	33	72	42	92	69	37	65
Serpinc1	53	18	33	22	27	18	10	5
Zbtb37	1172	157	312	238	417	330	105	193
Cenpl	586	43	81	77	131	87	33	48
Dars2	493	46	77	53	81	65	14	16
Klhl20	106	9	40	24	51	26	20	18
Ankrd45	1	0	0	0	0	0	0	0
Ankrd45	7	0	0	0	2	1	1	3
Tex50	34	14	31	14	17	22	7	4
Prdx6	166	21	40	27	50	33	13	21
Tnfsf4	25	10	17	16	27	14	9	5
Tnfsf18	37	13	36	26	30	29	10	6
Fasl	51	14	31	18	19	14	4	2
Suco	517	73	180	106	224	142	54	63
Pigc	105	25	30	44	87	49	25	22
Dnm3	51	20	58	36	52	32	23	21
Eef1aknmt	311	41	94	67	233	145	62	49
Vamp4	32	9	19	15	16	10	5	2
Vamp4	342	27	104	74	130	82	51	28
Myoc	49	12	27	19	29	26	10	5
Myocos	29	24	40	15	25	23	10	3
Fmo4	24	25	23	13	24	15	9	4
Fmo1	85	18	50	23	49	29	20	14
Fmo1	42	11	13	11	27	15	5	3
Fmo2	19	8	9	5	9	4	1	3
Fmo2	0	0	3	1	1	0	0	0
Fmo6	45	13	37	26	19	16	14	2
Fmo3	40	13	37	28	16	15	8	3
Mroh9	20	6	17	11	19	17	3	4
Prrx1	308	92	153	85	71	54	20	14
Gorab	612	40	66	64	208	125	67	72
Mettl11b	158	54	72	46	78	66	21	17
Kifap3	105	14	41	26	58	37	11	10
Scyl3	24	6	22	17	22	11	7	6
Scyl3	142	21	31	39	95	68	30	49
Mettl18	364	20	48	22	50	30	7	2
Sele	26	15	14	25	13	19	1	3
Sell	31	18	25	16	13	15	13	5
Selp	57	21	24	26	34	16	8	3
F5	75	11	34	27	23	15	16	5
Slc19a2	391	41	56	71	130	90	47	85
Ccdc181	120	17	34	32	53	44	10	17
Nme7	279	28	59	47	118	70	52	58
Blzf1	127	23	36	42	74	50	41	18
Atp1b1	332	52	146	104	226	140	104	227
Dpt	60	13	29	20	33	24	11	6
Xcl1	50	14	24	20	16	17	13	4
Tbx19	51	16	31	24	23	25	5	9
Sft2d2	213	24	55	36	57	48	14	42
Tiprl	353	59	122	110	289	194	130	133
Gpr161	46	11	28	19	37	16	4	8
Gpr161	79	20	54	69	97	61	18	27
Mpc2	102	9	43	21	50	24	14	6
Dcaf6	70	6	11	14	31	17	7	17
Adcy10	31	19	28	37	20	23	7	7
Mpzl1	625	94	182	115	176	123	38	36
Rcsd1	135	27	58	34	46	42	16	37
Creg1	113	23	43	33	47	34	11	21
Cd247	66	16	30	21	50	18	12	3
Pou2f1	130	145	265	259	448	293	90	25
Pou2f1	29	12	19	36	20	11	10	0
Pou2f1	692	98	194	107	213	122	45	41
Dusp27	109	23	50	43	35	25	12	9
Gpa33	54	19	25	23	29	11	10	4
Mael	50	14	29	16	34	24	8	2
Ildr2	344	34	54	47	52	35	21	31
Tada1	398	31	109	64	148	90	42	53
Pogk	271	24	53	43	103	59	27	52
Fmo9	26	11	8	9	11	4	4	2
Fam78b	598	69	312	217	443	266	158	49
Uck2	291	47	133	118	228	122	59	32
Aldh9a1	174	19	48	32	67	56	37	38
Mgst3	590	56	109	85	249	127	57	39
Lrrc52	59	27	38	34	62	30	21	8
Rxrg	115	27	55	37	85	63	42	22
Rxrg	71	18	33	29	26	11	21	7
Lmx1a	332	41	69	46	50	37	9	2
Pbx1	376	71	147	99	198	129	50	43
Nuf2	233	57	130	80	220	148	86	61
Rgs5	101	20	37	27	33	32	18	23
Rgs4	56	23	52	66	179	123	68	108
Ccdc190	273	46	118	94	139	80	41	44
Hsd17b7	486	102	145	97	203	122	32	31
Ddr2	25	8	14	13	17	20	5	1
Uap1	484	65	110	100	229	151	77	98
Uhmk1	422	19	85	49	90	51	28	29
Uhmk1	36	17	28	17	39	19	5	6
Sh2d1b2	32	11	27	12	10	9	6	5
Sh2d1b1	30	9	21	9	10	7	7	2
Spata46	28	25	30	25	36	21	11	8
Nos1ap	298	42	67	51	95	60	21	29
Olfml2b	212	28	58	56	66	45	38	47
Atf6	201	34	39	37	83	43	34	33
Dusp12	66	19	29	25	56	54	26	33
Fcrlb	50	18	21	22	25	18	7	5
Fcrla	55	24	21	21	21	19	8	4
Fcgr2b	39	18	25	22	32	21	9	15
Fcgr4	59	17	27	30	25	17	9	4
Fcgr3	1	0	0	0	1	0	0	1
Fcgr3	1	0	0	0	0	0	0	0
Cfap126	68	21	56	39	30	17	9	4
Sdhc	393	41	84	70	230	179	86	117
Mpz	86	17	39	17	24	18	3	7
Pcp4l1	50	17	15	14	34	20	13	10
Nr1i3	76	30	36	32	23	29	11	8
Apoa2	98	25	53	47	37	31	23	63
Tomm40l	358	59	151	72	153	96	39	48
Apoa2	67	14	36	16	29	21	12	6
Fcer1g	61	26	33	34	40	45	18	30
Ndufs2	613	90	187	123	230	158	43	161
B4galt3	335	42	76	50	109	66	28	73
Ppox	333	73	155	113	165	110	54	72
Usp21	379	71	121	111	145	108	55	85
Ufc1	247	41	84	55	158	85	44	34
Dedd	783	179	422	298	525	327	119	175
Pfdn2	37	16	43	24	39	32	21	13
Pfdn2	196	29	52	41	99	63	30	32
Nit1	443	24	58	52	107	58	29	46
Klhdc9	285	63	145	149	341	250	119	145
Nectin4	73	15	40	24	28	20	8	11
Arhgap30	63	21	34	21	21	27	10	14
Usf1	13	5	7	6	16	2	4	0
Usf1	590	49	181	135	329	216	102	70
Tstd1	38	11	28	31	32	21	4	13
F11r	74	16	34	26	33	18	8	18
Alyref2	424	124	218	227	462	258	115	20
Itln1	29	14	16	17	21	11	3	3
Cd244a	64	13	24	18	20	30	6	5
Ly9	25	13	19	20	12	13	7	1
Cd48	28	12	34	13	21	36	5	8
Slamf1	35	17	18	17	30	17	2	4
Cd84	28	14	40	16	26	17	9	4
Slamf6	38	11	22	17	16	17	6	9
Vangl2	842	219	471	461	744	531	162	66
Nhlh1	171	61	192	145	203	129	16	13
Copa	537	49	102	101	184	121	92	74
Ncstn	420	43	81	77	146	82	49	38
Pex19	190	27	49	27	52	42	22	15
Pea15a	535	116	270	244	313	202	86	138
Casq1	210	51	174	175	205	128	38	39
Atp1a4	107	26	76	41	49	21	10	5
Atp1a2	170	33	57	57	82	57	45	114
Igsf8	431	59	178	197	452	266	132	233
Kcnj9	118	27	60	73	92	73	33	65
Kcnj10	184	38	90	95	155	92	31	47
Pigm	292	37	88	74	103	95	32	50
Slamf9	68	18	28	20	28	31	8	17
Igsf9	27	0	8	4	7	5	3	1
Igsf9	92	4	16	12	21	13	1	0
Tagln2	119	28	64	46	50	49	18	14
Cfap45	258	28	46	44	76	47	19	23
Vsig8	81	18	33	25	25	27	8	5
Slamf8	60	15	32	21	29	21	8	13
Fcrl6	39	19	14	21	23	12	8	3
Dusp23	219	25	75	34	85	53	22	32
Crp	47	16	24	17	21	30	9	1
Apcs	34	18	29	18	27	15	7	2
Olfr16	39	18	19	22	36	20	6	5
Olfr1408	38	20	23	21	14	18	9	2
Olfr1406	14	10	9	4	15	7	12	1
Olfr218	22	19	18	20	25	11	6	2
Olfr1404	21	16	17	18	27	5	6	2
Fcer1a	20	9	13	11	17	13	7	1
Olfr418	33	11	13	22	15	10	5	0
Mptx2	12	4	7	5	11	4	5	3
Ackr1	121	28	47	46	42	32	20	8
Cadm3	250	28	59	58	121	74	38	63
Aim2	34	12	28	13	24	24	9	6
Ifi214	16	2	19	11	12	5	7	0
Ifi213	9	5	11	7	10	7	5	1
Ifi209	17	6	12	12	10	4	4	0
Ifi208	13	5	14	9	11	8	2	1
Ifi207	32	15	30	20	36	21	6	8
Ifi204	19	0	6	6	3	4	4	0
Ifi211	17	2	4	7	9	5	4	0
Ifi203	0	0	2	2	0	0	0	0
Ifi203	0	0	2	2	6	2	0	0
Ifi202b	8	6	9	9	10	6	3	0
Ifi205	26	11	30	14	23	11	3	6
Olfr433	25	10	23	26	17	11	12	5
Olfr432	13	6	11	9	16	4	3	2
Olfr430	24	10	17	9	22	12	6	0
Olfr429	15	11	14	17	17	14	6	2
Olfr427	9	3	10	3	10	4	4	0
Olfr231	24	19	17	20	11	15	8	2
Olfr424	21	7	14	13	11	10	4	1
Olfr420	18	6	12	11	20	11	7	1
Spta1	141	43	34	28	22	8	5	4
Olfr419	28	9	7	13	20	15	9	1
Mptx1	13	9	7	13	13	1	7	0
Olfr417	44	10	25	18	23	17	11	1
Olfr248	24	8	22	9	12	13	10	3
Olfr414	50	14	28	19	24	16	13	3
Olfr220	23	5	11	11	14	6	7	0
Fmn2	223	61	89	58	98	69	34	52
Grem2	48	15	34	22	34	28	15	21
Fh1	229	46	65	54	108	80	32	46
Kmo	40	15	36	19	18	29	6	6
Opn3	303	34	122	80	190	105	60	33
Wdr64	51	12	33	17	24	18	6	7
Exo1	488	52	92	43	129	67	33	129
Pld5	98	18	53	37	40	38	17	27
Pld5	207	14	44	23	33	26	11	8
Cep170	34	22	13	31	39	18	11	5
Sdccag8	1135	305	814	642	1235	791	318	275
Akt3	87	26	34	42	53	24	15	5
Zbtb18	350	121	263	344	695	658	121	58
Zbtb18	320	106	208	374	800	543	196	44
Adss	233	33	93	75	143	96	46	25
Catspere2	20	5	12	9	10	7	2	0
Desi2	198	17	41	34	76	36	17	31
Cox20	2028	540	1100	880	1616	1125	513	410
Hnrnpu	1019	222	431	364	610	398	184	147
Efcab2	1258	327	674	556	913	601	240	170
Kif26b	341	37	85	53	153	100	102	39
Smyd3	87	17	28	26	40	24	11	8
Cnst	69	9	26	26	42	35	16	14
Tfb2m	391	67	252	215	349	214	74	45
Sccpdh	348	59	124	93	134	69	43	63
Kif28	27	11	32	25	35	35	12	5
Ahctf1	240	53	102	74	186	121	38	32
Cdc42bpa	278	24	108	65	158	71	74	36
Cdc42bpa	23	2	10	8	22	9	4	6
Coq8a	31	13	36	14	27	23	4	17
Coq8a	114	18	37	32	66	41	33	43
Psen2	55	15	39	22	23	30	12	8
Psen2	164	30	71	61	167	111	94	76
Itpkb	120	15	46	35	58	45	17	25
Stum	88	16	47	40	55	52	27	56
Parp1	348	57	92	79	195	122	65	44
Mixl1	90	13	33	27	24	19	14	3
Acbd3	455	44	126	80	170	117	55	39
H3f3a	1615	306	801	581	1013	629	345	126
Sde2	924	197	486	429	832	601	273	283
Lefty2	63	19	40	28	36	25	9	3
Pycr2	270	63	84	68	122	65	31	62
Lefty1	72	11	37	35	29	22	9	14
Tmem63a	343	21	51	33	27	24	11	120
Ephx1	81	19	43	33	36	42	20	22
Nvl	551	121	186	129	297	170	50	73
Cnih4	144	30	59	53	77	51	23	21
Wdr26	735	83	178	128	245	158	136	156
Cnih3	324	15	40	19	55	53	23	18
Ccdc121	66	25	28	28	24	36	18	11
Lbr	815	79	167	104	172	115	39	68
Enah	1135	103	452	351	687	400	209	85
Srp9	103	23	44	45	52	43	16	32
Vmn1r1	33	6	10	9	18	12	8	3
Degs1	149	35	60	23	55	48	20	38
Fbxo28	273	42	92	106	221	155	77	63
Trp53bp2	877	109	245	268	616	402	203	85
Capn2	187	23	57	40	74	36	20	23
Capn8	69	18	36	22	34	33	12	5
Ccdc185	52	11	34	17	15	19	8	2
Susd4	10	4	6	8	12	5	4	5
Susd4	0	0	0	0	0	0	0	0
Susd4	221	30	142	97	157	87	56	63
Tlr5	161	25	82	47	40	43	12	22
Disp1	69	38	53	27	40	30	11	14
Disp1	243	25	67	27	78	46	13	18
Aida	236	35	93	75	151	92	55	62
Brox	55	1	17	6	24	6	3	4
Brox	160	20	29	31	44	35	8	12
Mia3	284	31	115	79	195	124	49	79
Taf1a	0	1	4	1	4	2	0	1
Taf1a	26	2	4	7	11	4	3	1
Hhipl2	55	15	49	27	38	23	14	3
Dusp10	895	135	380	236	290	151	71	58
Hlx	67	14	22	30	46	25	12	31
Marc1	53	13	42	21	17	19	4	11
Marc2	131	18	47	30	47	35	21	87
Mark1	458	48	190	149	465	344	229	81
Rab3gap2	612	78	137	118	202	123	49	120
Iars2	215	37	99	71	129	87	35	35
Bpnt1	256	52	142	97	180	127	32	57
Eprs	420	64	140	152	334	208	96	124
Slc30a10	152	25	55	65	136	103	31	21
Lyplal1	152	19	38	16	58	44	27	31
Tgfb2	118	20	58	35	52	33	11	29
Rrp15	490	35	99	78	172	97	40	59
Gpatch2	3	4	5	9	9	2	0	2
Gpatch2	0	0	0	0	0	0	0	0
Spata17	146	15	35	15	28	25	20	7
Esrrg	73	7	23	23	21	19	6	4
Esrrg	33	5	7	15	23	22	12	14
Esrrg	232	18	35	15	47	42	23	26
Esrrg	56	16	41	43	40	32	6	9
Ush2a	99	37	61	42	65	52	6	4
Kctd3	213	21	39	26	56	47	21	28
Kcnk2	494	15	58	71	212	117	86	78
Kcnk2	41	15	28	32	60	43	15	41
Cenpf	716	70	103	61	68	37	13	3
Ptpn14	605	35	94	53	63	49	19	61
Smyd2	307	24	54	33	64	33	21	61
Prox1	384	59	152	122	216	88	50	50
Prox1	109	39	64	57	93	62	33	14
Angel2	26	6	17	7	14	16	4	1
Angel2	0	0	1	0	0	0	1	0
Angel2	0	0	0	0	0	0	0	0
Angel2	566	84	270	166	309	185	107	63
Vash2	651	74	232	204	368	256	113	9
Flvcr1	569	122	315	234	376	238	90	82
Spata45	56	20	28	21	21	17	8	6
Nsl1	185	25	56	40	60	64	40	45
Tatdn3	0	0	0	0	0	0	0	0
Tatdn3	3	2	0	1	1	0	0	0
Batf3	235	20	38	19	26	26	11	7
Fam71a	51	17	33	22	20	19	5	3
Atf3	202	26	52	33	39	27	19	32
Nenf	181	25	44	36	56	37	21	55
Pacc1	275	38	72	85	144	88	52	44
Ppp2r5a	648	70	187	147	412	265	97	290
Ints7	1040	97	235	118	155	106	14	6
Dtl	622	82	169	149	345	202	79	117
Lpgat1	43	13	21	29	57	40	22	16
Lpgat1	576	30	172	82	138	88	68	31
Nek2	289	40	63	48	61	56	16	32
Slc30a1	492	32	104	41	129	66	44	72
Rd3	92	13	81	58	46	42	12	12
Rcor3	988	135	402	279	510	299	202	129
Kcnh1	50	8	33	24	31	23	14	17
Hhat	201	18	53	53	89	80	37	52
Sertad4	136	40	99	103	128	110	27	21
Sertad4	229	48	187	120	269	173	65	20
Syt14	162	41	112	75	115	79	38	43
Utp25	200	7	19	18	25	30	19	30
Utp25	35	3	11	9	13	15	7	6
Irf6	77	17	29	16	33	21	10	6
Traf3ip3	53	17	46	31	18	25	7	12
Hsd11b1	75	18	36	35	94	64	30	28
Hsd11b1	51	19	41	37	75	70	33	11
G0s2	242	22	93	51	54	33	21	52
Lamb3	12	2	7	9	11	6	1	1
Lamb3	20	5	7	8	7	5	0	1
Camk1g	253	38	79	59	102	65	24	23
Plxna2	189	47	186	215	640	463	178	125
Cd34	66	14	31	32	41	24	14	25
Cd46	251	25	45	32	37	31	10	17
Cr1l	248	50	82	79	205	126	79	51
Cr2	67	12	19	15	19	14	3	3
H60c	17	12	12	8	10	7	8	1
Ppp1r14c	54	20	56	51	146	106	63	37
Iyd	47	19	37	22	48	30	14	5
Plekhg1	249	28	83	42	59	39	17	24
Plekhg1	54	10	31	23	23	29	9	10
Mthfd1l	176	35	84	57	79	59	26	37
Akap12	269	32	80	40	104	58	41	30
Zbtb2	1042	151	536	345	517	325	193	70
Zbtb2	168	28	61	43	92	55	19	33
Armt1	294	14	37	36	81	57	32	76
Rmnd1	441	51	113	56	132	77	51	41
Ccdc170	21	17	30	18	24	12	13	6
Esr1	44	12	21	15	20	21	14	7
Esr1	43	21	26	30	38	27	11	7
Syne1	63	16	24	22	26	26	11	24
Syne1	89	24	55	44	71	60	19	48
Myct1	58	20	34	26	26	35	16	23
Vip	16	8	14	15	14	11	10	2
Fbxo5	727	105	217	105	262	205	64	97
Mtrf1l	355	63	165	81	238	120	52	126
Rgs17	155	12	45	62	97	50	31	50
Oprm1	32	13	28	26	16	17	6	7
Oprm1	1	0	0	0	0	0	0	0
Oprm1	2	0	0	0	0	0	0	0
Ipcef1	36	6	17	16	19	14	10	4
Ipcef1	8	1	1	2	5	5	1	0
Ipcef1	23	5	22	14	20	12	7	8
Cnksr3	175	30	67	48	117	89	39	57
