external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
Tmem150a	932	238	557	460	743	661	327	159
Rnf181	651	257	377	351	539	484	192	209
Vamp5	430	129	243	181	188	148	60	69
Vamp8	279	55	105	66	45	45	16	24
Ggcx	465	162	332	325	554	461	218	247
Mat2a	920	296	472	469	842	685	351	560
Capg	6	2	5	2	3	4	2	2
Capg	41	10	14	16	11	16	5	14
Capg	9	3	8	11	6	6	4	1
Capg	24	11	13	18	13	5	2	3
Retsat	866	279	537	529	721	636	245	517
Elmod3	562	127	257	250	269	202	104	117
Tgoln1	1284	496	804	872	997	921	375	310
Tcf7l1	1269	507	890	733	901	752	279	123
Kcmf1	1847	697	1463	985	1333	1001	486	177
Tmsb10	604	261	494	403	481	435	182	139
Tmsb10	0	0	0	0	0	0	0	0
Tmsb10	18	2	8	9	17	10	8	4
Dnah6	517	164	274	252	458	366	179	141
Suclg1	709	236	336	347	474	456	249	169
Lrrtm1	132	56	92	86	94	104	49	30
Ctnna2	597	150	334	393	679	533	300	174
Reg3b	7	5	8	8	13	6	6	1
Reg3d	9	3	13	11	4	5	9	1
Reg3a	1	4	11	12	12	2	5	0
Reg2	6	8	16	18	16	13	8	2
Reg1	10	11	34	17	10	8	7	1
Reg3g	11	9	16	16	16	4	12	2
Lrrtm4	16	5	5	16	14	8	11	5
Lrrtm4	479	164	347	433	702	606	272	265
Gcfc2	290	132	232	230	350	307	176	89
Mrpl19	401	155	272	248	301	260	135	119
Eva1a	455	128	210	149	155	89	56	45
Tacr1	463	123	316	333	378	325	141	51
Pole4	694	232	526	513	762	661	268	217
Hk2	693	208	438	415	625	506	200	109
Sema4f	181	61	144	108	195	158	70	38
M1ap	22	12	31	15	14	15	7	5
Loxl3	312	123	197	180	230	194	69	38
Dok1	101	21	25	40	52	34	9	31
Aup1	2074	789	1342	1207	1510	1332	512	516
Htra2	2175	975	1609	1432	1751	1398	567	403
Dqx1	76	22	51	57	35	28	13	15
Tlx2	242	46	149	84	63	47	23	11
Pcgf1	1874	650	1268	1002	1314	1067	467	499
Lbx2	101	43	58	58	50	21	9	10
Ccdc142	570	217	309	291	467	388	176	184
Mrpl53	1225	435	739	639	800	696	253	442
Mogs	1129	438	703	714	910	732	301	459
Wbp1	1884	764	1324	1110	1460	1123	375	176
Ino80b	672	228	332	266	375	286	104	133
Rtkn	235	46	82	54	42	27	9	16
Rtkn	885	218	245	142	118	98	34	96
Wdr54	194	55	135	130	248	205	107	325
Dctn1	778	236	477	341	535	495	210	292
Dctn1	125	32	70	76	115	85	48	147
Dctn1	140	37	87	97	112	86	56	84
Slc4a5	134	27	55	50	45	30	22	7
Mthfd2	254	126	175	107	178	148	74	36
Mob1a	825	281	461	424	701	615	278	363
Bola3	2	2	1	1	2	0	0	0
Bola3	0	0	0	0	0	0	0	0
Bola3	384	151	282	245	367	268	146	36
Tet3	772	233	449	422	590	510	214	256
Tet3	2356	858	1625	1195	1615	1356	621	106
Dguok	523	150	244	234	288	276	116	143
Actg2	52	20	40	30	20	10	6	3
Stambp	877	275	519	443	654	451	202	139
Clec4f	32	6	37	26	11	11	6	2
Cd207	25	22	31	27	17	10	13	0
Vax2	469	141	224	221	188	154	54	9
Atp6v1b1	35	8	27	20	16	14	3	8
Ankrd53	90	34	60	52	49	29	15	8
Tex261	587	177	330	306	399	363	137	156
Nagk	5	2	2	4	6	2	1	1
Nagk	0	0	0	0	0	0	0	0
Nagk	182	90	124	118	197	146	61	81
Paip2b	299	113	183	192	351	300	163	66
Zfp638	274	137	165	164	227	161	90	113
Dysf	321	91	148	143	113	93	57	39
Dysf	443	94	189	142	170	117	58	115
Cyp26b1	5	0	5	2	1	3	0	0
Cyp26b1	6	0	2	2	2	2	1	0
Exoc6b	308	103	247	184	266	228	143	97
Spr	520	168	341	292	440	342	127	106
Emx1	1335	516	986	842	1026	902	324	196
Sfxn5	951	316	584	489	787	712	296	369
Rab11fip5	926	322	617	519	823	711	378	387
Noto	54	16	49	30	17	16	6	9
Smyd5	626	223	418	317	510	430	183	227
Cct7	927	328	579	453	622	479	192	165
Pradc1	1414	524	968	787	1208	988	392	522
Fbxo41	556	219	380	339	452	358	190	205
Egr4	565	165	336	312	490	429	206	57
Alms1	289	98	133	146	202	158	91	80
Nat8f7	1	0	1	2	2	0	0	1
Nat8f3	1	1	5	2	2	0	0	3
Nat8f6	4	2	1	1	4	3	0	0
Nat8f5	24	12	29	27	10	8	6	2
Nat8	30	12	25	20	15	8	3	2
Nat8f2	2	1	11	7	6	2	5	1
Nat8f4	26	16	31	23	22	10	5	6
Nat8f4	130	25	75	57	102	59	32	56
Tprkb	71	15	48	45	47	48	19	9
Tprkb	93	20	75	53	75	39	19	31
Dusp11	857	261	562	495	759	492	239	244
Figla	40	7	25	34	15	9	8	2
Tgfa	584	184	418	347	524	428	226	83
Fam136a	816	250	452	576	832	729	379	259
Snrpg	897	276	469	443	632	503	167	237
Pcyox1	635	230	448	450	669	589	272	293
Tia1	806	271	392	380	707	403	316	188
C87436	1	0	0	1	2	0	1	0
C87436	0	0	0	0	0	0	0	0
C87436	0	0	0	0	0	0	0	0
C87436	28	23	31	25	45	34	14	21
Pcbp1	1767	682	1155	879	1545	1262	647	466
Asprv1	33	14	31	43	15	8	7	4
Mxd1	828	265	482	386	674	557	239	142
Snrnp27	600	209	343	319	468	402	151	158
Anxa4	26	11	31	17	19	11	8	2
Anxa4	553	151	240	226	199	177	52	65
Aak1	2086	876	1435	1232	1929	1626	657	910
Nfu1	400	143	256	233	382	260	176	77
Gfpt1	1561	610	972	877	1248	1038	481	580
D6Ertd527e	16	18	36	27	16	9	9	3
Antxr1	191	82	132	135	175	153	70	74
Gkn1	39	11	23	23	20	14	11	2
Gkn2	20	7	32	22	23	7	4	2
Gkn3	23	14	21	22	25	12	8	2
Bmp10	20	18	26	20	10	11	2	2
Arhgap25	37	14	33	23	25	9	9	16
Arhgap25	40	10	23	15	23	13	11	15
Prokr1	685	187	409	418	485	437	171	66
Aplf	510	142	277	300	377	342	114	124
Efcc1	688	197	402	367	404	329	175	183
Gp9	39	8	20	24	22	13	3	6
Rab43	121	42	66	79	76	45	41	47
Rab43	1142	334	637	510	603	499	264	220
Isy1	919	305	570	582	764	617	227	373
Cnbp	980	340	579	503	729	621	282	283
Copg1	2	1	1	1	1	2	1	0
Copg1	73	28	43	41	56	50	22	35
Hmces	466	145	331	263	351	261	137	101
H1f10	1860	888	1517	1251	1507	1246	570	205
Rab7	14	11	22	22	26	11	5	3
Rab7	662	315	603	416	475	369	193	66
Rab7	11	6	7	10	9	1	2	2
Rpn1	450	145	205	179	264	202	106	60
Gata2	202	61	136	104	90	75	22	11
Gata2	396	96	238	150	143	97	48	37
Dnajb8	41	8	32	23	15	10	5	7
Eefsec	495	154	288	247	399	281	142	131
Ruvbl1	273	86	141	108	161	126	59	49
Sec61a1	1681	592	1014	959	1223	1078	392	564
Kbtbd12	594	155	384	330	547	441	203	146
Mgll	5	5	7	8	10	2	5	2
Mgll	659	260	515	359	507	399	144	152
Abtb1	1443	440	828	592	838	678	286	366
Podxl2	584	269	698	754	1017	859	346	320
Podxl2	0	0	0	0	0	0	0	0
Podxl2	22	15	22	20	16	20	9	13
Mcm2	218	49	116	99	149	120	59	101
Tpra1	1048	358	586	620	867	696	299	392
Plxna1	879	265	465	368	685	598	263	279
Chchd6	198	74	122	115	178	141	66	57
Txnrd3	372	137	268	238	357	307	134	57
Vmn1r40	15	14	27	26	14	6	4	0
Vmn1r42	12	6	19	10	14	4	3	0
Vmn1r43	8	10	22	12	13	6	7	2
Vmn1r44	10	5	24	20	10	5	10	1
Vmn1r45	3	2	15	17	11	5	4	1
Vmn1r46	10	7	14	20	11	5	3	0
Vmn1r47	0	0	0	0	0	0	0	0
Vmn1r48	0	0	0	0	0	0	0	0
Vmn1r49	10	4	22	12	22	8	3	0
Vmn1r50	13	14	20	27	15	13	7	2
Vmn1r51	9	6	9	11	8	4	2	1
Vmn1r52	8	10	11	14	13	4	2	0
V1ra8	3	4	19	9	10	8	5	1
Vmn1r53	12	7	18	22	18	10	5	7
Vmn1r54	13	3	17	13	12	11	5	2
Chst13	96	18	50	34	21	27	11	7
Uroc1	26	11	29	35	15	7	5	1
Zxdc	261	85	140	134	162	117	68	55
Cfap100	646	179	332	377	499	470	187	167
Klf15	769	218	504	362	570	518	227	137
Aldh1l1	256	51	60	57	59	50	24	40
Slc41a3	640	215	462	377	523	467	206	161
Slc41a3	42	16	34	31	23	12	5	3
Iqsec1	373	112	209	201	218	197	70	28
Iqsec1	239	64	148	179	259	211	94	99
Nup210	783	256	411	355	552	429	252	127
Hdac11	485	153	330	300	462	359	175	122
Fbln2	193	43	98	95	116	88	38	22
Wnt7a	1008	354	784	697	994	789	350	172
Tmem43	1269	490	857	817	1096	983	356	228
Chchd4	1466	647	1064	1028	1207	1023	394	425
Xpc	1935	748	1303	1088	1329	1132	441	425
Slc6a6	531	153	233	202	324	265	128	146
Grip2	180	33	87	107	196	183	99	66
Ccdc174	762	290	442	471	701	538	213	263
Fgd5	750	254	469	382	502	478	241	58
Nr2c2	1547	606	1010	841	1092	903	403	378
Nr2c2	2034	1018	1816	1330	1845	1511	795	314
Rbsn	563	207	281	280	395	342	151	141
Trh	337	67	179	150	179	161	68	10
Prickle2	329	97	210	169	248	226	112	173
Prickle2	231	44	63	50	47	41	21	133
Prickle2	26	12	25	22	20	12	11	3
Prickle2	566	200	357	321	470	406	193	108
Adamts9	964	260	512	406	450	306	163	70
Magi1	266	74	149	189	231	251	122	83
Magi1	1257	402	697	535	740	563	246	225
Slc25a26	803	335	512	487	699	592	258	231
Lrig1	931	288	565	471	686	500	295	122
Kbtbd8	421	145	233	186	271	239	109	69
Suclg2	19	8	24	19	19	7	10	2
Tafa1	23	11	26	41	72	60	43	69
Tafa4	318	86	179	157	168	121	66	19
Eogt	688	217	460	412	485	439	213	174
Tmf1	912	319	553	504	748	620	274	279
Uba3	180	58	89	78	135	107	101	54
Arl6ip5	219	88	150	130	219	167	82	95
Lmod3	25	16	27	30	16	5	6	6
Frmd4b	36	14	20	13	29	21	7	17
Frmd4b	620	132	329	283	276	243	125	86
Frmd4b	459	136	255	298	430	376	166	72
Mitf	873	304	538	562	639	569	261	164
Mitf	26	9	22	36	20	15	7	10
Mitf	16	13	21	16	13	11	10	6
Foxp1	1282	513	935	740	1051	886	407	174
Foxp1	50	15	44	25	22	16	10	4
Foxp1	11	12	18	12	11	4	9	2
Foxp1	2469	1025	1737	1416	1737	1383	533	416
Eif4e3	815	284	578	414	567	499	230	163
Gpr27	1054	345	814	620	840	645	353	188
Prok2	667	251	513	430	537	400	189	58
Rybp	1046	310	646	509	751	645	288	92
Shq1	476	211	297	259	329	240	106	98
Gxylt2	392	155	310	288	377	280	160	117
Ppp4r2	350	136	242	204	267	226	113	135
Pdzrn3	669	212	402	369	452	396	144	99
Cntn3	10	5	11	8	3	3	5	2
Chl1	239	63	152	255	529	474	233	97
Cntn6	163	53	87	115	139	123	112	78
Cntn4	638	208	467	437	630	558	316	499
Cntn4	62	24	103	108	174	182	70	81
Trnt1	430	168	296	251	381	342	153	153
Crbn	339	140	201	175	251	218	127	108
Lrrn1	515	174	284	234	375	326	173	89
Setmar	366	144	230	253	360	332	150	279
Sumf1	363	161	231	225	286	299	129	122
Itpr1	1171	428	755	675	980	841	368	366
Bhlhe40	1694	495	1084	756	1157	1077	499	183
Arl8b	268	134	175	161	250	164	110	47
Edem1	759	229	473	388	577	495	202	101
Grm7	642	186	404	356	587	483	247	257
Lmcd1	169	43	82	61	78	58	37	22
Ssu2	21	6	26	14	7	10	7	6
Cav3	30	10	27	27	18	16	11	2
Oxtr	378	112	295	237	302	301	136	83
Rad18	352	164	266	236	372	323	150	146
Srgap3	444	185	312	339	519	439	225	145
Thumpd3	1645	557	985	850	1173	1020	373	474
Setd5	1708	775	1346	957	1443	1187	522	380
Setd5	26	11	28	20	19	15	10	3
Lhfpl4	524	227	380	374	606	487	274	214
Mtmr14	579	202	328	320	509	458	184	128
Cpne9	89	39	88	64	72	59	43	43
Brpf1	1202	461	849	728	1315	1103	453	380
Ogg1	1052	322	613	564	922	747	287	365
Camk1	422	131	210	197	277	279	100	127
Arpc4	360	114	221	224	306	188	102	96
Tada3	898	448	766	686	818	674	304	262
Ttll3	373	94	192	176	168	127	54	34
Rpusd3	9	8	8	7	11	12	5	4
Rpusd3	0	0	0	0	0	0	0	0
Cidec	29	10	31	17	15	11	7	4
Jagn1	455	185	269	291	387	361	146	131
Il17re	36	7	27	16	22	10	5	5
Il17rc	96	21	48	35	34	20	10	20
Creld1	1719	624	1074	942	1367	1111	399	320
Prrt3	586	169	370	375	565	495	251	244
Fancd2	1617	618	1121	1085	1189	1077	442	463
Emc3	773	261	344	332	261	228	57	18
Fancd2os	49	22	36	32	26	12	7	1
Brk1	686	262	537	373	611	512	227	268
Vhl	305	143	241	244	471	356	181	89
Irak2	186	56	123	103	158	112	52	93
Tatdn2	485	162	273	269	525	407	206	122
Ghrl	34	17	34	27	21	12	10	3
Sec13	455	195	311	307	437	350	166	155
Atp2b2	382	131	279	308	462	402	151	193
Atp2b2	298	81	158	107	122	135	86	72
Slc6a11	421	152	283	250	341	293	168	55
Slc6a1	122	32	121	92	149	109	64	72
Hrh1	12	3	4	8	5	5	2	11
Hrh1	309	90	210	126	137	111	56	29
Hrh1	29	10	33	23	15	12	12	10
Hrh1	34	9	26	16	13	15	4	5
Atg7	419	126	223	189	276	234	120	73
Vgll4	246	88	133	145	194	183	79	92
Tamm41	320	119	218	189	236	191	100	52
Syn2	455	135	288	272	378	322	177	196
Syn2	20	14	31	31	17	17	7	6
Timp4	53	12	24	21	20	15	4	6
Pparg	8	2	10	6	12	7	8	2
Pparg	375	120	257	164	187	159	73	36
Pparg	5	7	13	8	12	8	2	1
Tsen2	636	181	299	264	381	342	144	190
Mkrn2os	26	13	27	22	17	10	7	4
Mkrn2	429	170	308	206	293	229	107	89
Raf1	2045	960	1684	1477	1695	1440	632	389
Raf1	645	243	347	403	542	473	189	222
Tmem40	59	16	29	15	20	15	6	4
Tmem40	96	13	44	34	20	20	2	8
Cand2	682	177	339	297	429	352	141	70
Rpl32	501	149	265	217	278	218	112	59
Ift122	1271	438	716	645	708	589	204	283
Mbd4	714	200	435	356	659	552	249	314
Rho	36	21	24	35	16	24	11	0
H1f8	37	18	33	28	28	14	4	4
Plxnd1	690	265	470	373	509	411	203	125
Tmcc1	1212	493	885	677	914	761	401	346
Washc2	1140	453	751	710	974	859	357	485
Zfand4	517	198	383	329	506	440	183	111
March8	661	246	467	421	667	567	294	181
Alox5	171	43	84	61	51	43	16	5
Olfr211	11	3	13	14	3	6	6	0
Olfr212	9	2	10	10	11	6	5	0
Olfr213	21	9	27	16	13	10	13	0
Olfr214	16	7	23	16	9	8	9	4
Olfr215	20	10	22	13	14	7	3	1
Zfp422	610	300	499	396	510	420	193	105
Zfp422	0	0	0	0	0	0	0	0
Zfp422	1	1	4	6	4	3	0	4
Depp1	40	13	30	23	13	10	7	16
Rassf4	876	248	539	481	679	652	208	139
Tmem72	29	10	24	20	16	13	4	6
Cxcl12	556	178	351	296	378	344	141	123
Zfp637	9	3	4	1	4	0	1	0
Zfp637	163	95	142	132	179	128	74	59
Zfp239	13	3	11	15	14	0	5	1
Zfp239	89	25	44	33	40	32	19	17
Hnrnpf	29	11	34	30	18	7	1	4
Hnrnpf	1013	354	549	473	691	563	275	240
Hnrnpf	2924	1493	2534	1952	2238	1907	878	310
Hnrnpf	1682	536	1016	870	1030	841	300	282
Rasgef1a	342	191	308	259	392	372	273	223
Csgalnact2	635	275	548	390	553	470	223	140
Csgalnact2	11	2	17	11	9	10	0	1
Ret	257	92	193	213	290	220	104	55
Bms1	1057	422	715	721	1083	869	404	451
Zfp248	532	200	354	375	618	560	223	317
Zfp9	826	198	481	365	590	498	242	280
Ankrd26	648	228	482	482	813	729	322	388
Cacna1c	28	10	28	28	23	13	6	3
Cacna1c	1316	540	1082	749	1059	925	539	277
Dcp1b	423	158	258	198	278	233	102	85
Lrtm2	126	31	88	173	321	277	201	567
Lrtm2	288	94	197	206	319	263	147	225
Adipor2	728	253	450	427	756	647	334	318
Adipor2	128	31	57	36	23	23	12	44
Wnt5b	129	25	62	57	55	15	17	13
Wnt5b	28	20	31	26	25	13	8	8
Fbxl14	1337	650	1001	759	1076	893	557	297
Wnt5b	799	278	497	355	456	369	196	74
Erc1	1725	700	1228	1067	1603	1353	587	518
Rad52	885	338	576	541	712	637	312	238
Wnk1	1063	425	631	580	874	759	323	256
Ninj2	31	17	28	21	18	16	11	15
Ninj2	61	9	38	25	18	16	15	27
B4galnt3	429	139	265	289	363	312	139	46
Ccdc77	330	107	173	151	227	161	77	100
Kdm5a	1614	678	983	950	1226	1114	472	562
Il17ra	241	105	183	174	248	168	89	34
Tmem121b	412	139	268	253	373	289	166	113
Hdhd5	1400	522	921	825	1143	1071	439	500
Cecr2	1624	690	1124	886	1416	1129	546	152
Slc25a18	56	20	44	26	31	23	15	31
Atp6v1e1	416	176	282	276	368	317	174	175
Bcl2l13	781	315	612	556	875	778	357	402
Bid	440	149	306	260	376	321	148	100
Mical3	43	13	31	26	24	9	7	5
Pex26	415	139	209	239	341	314	118	126
Tuba8	405	108	210	166	215	177	73	90
Usp18	644	229	423	465	484	407	174	144
Slc6a13	77	17	31	24	24	25	15	5
Slc6a12	33	5	23	22	22	16	10	2
Iqsec3	335	93	225	257	416	350	183	103
A2m	128	25	79	68	83	61	28	8
Mug1	9	5	12	11	15	7	4	0
Mug2	0	0	0	0	0	0	0	0
Klrg1	21	22	28	15	26	20	8	0
M6pr	229	90	168	128	210	148	63	41
Phc1	903	386	801	371	552	470	321	79
Phc1	203	48	106	130	216	186	71	34
Rimklb	1250	587	904	744	1156	941	468	279
Mfap5	23	9	24	18	15	9	8	1
Aicda	16	7	24	13	13	10	6	5
Apobec1	386	111	234	223	225	210	96	143
Gdf3	13	5	31	21	16	5	3	1
Dppa3	12	7	18	13	9	5	3	0
Nanog	0	0	4	2	1	3	1	0
Nanog	2	0	2	1	0	3	0	0
Slc2a3	201	81	105	142	224	179	105	87
Foxj2	1448	640	1170	907	1256	1103	547	289
C3ar1	15	8	23	9	11	11	9	3
Necap1	341	152	231	185	307	231	122	93
Clec4a1	18	7	23	19	14	13	7	5
Clec4a3	1	1	4	4	0	2	1	1
Clec4a3	4	1	2	2	5	2	1	4
Clec4a4	5	7	13	21	17	7	4	5
Clec4b1	11	2	20	24	12	6	4	1
Clec4a2	10	10	9	13	10	7	5	5
Clec4a2	7	4	21	13	8	3	4	3
Clec4b2	6	8	21	19	22	12	5	4
Clec4n	11	9	19	22	15	4	10	1
Clec4d	20	10	19	17	12	8	7	2
Clec4e	8	14	14	14	22	5	6	1
Vmn2r19	10	9	12	18	9	7	6	0
Vmn2r20	0	0	0	0	0	0	0	0
Vmn2r21	0	0	0	0	0	0	0	0
Vmn2r22	5	4	5	4	7	0	1	0
Vmn2r23	8	4	11	9	8	5	4	0
Vmn2r24	7	7	12	12	8	7	1	0
Vmn2r25	6	1	2	4	3	1	2	1
Vmn2r26	2	0	3	2	1	2	1	0
Vmn2r27	6	12	14	13	20	7	7	2
Cd163	17	8	24	21	17	9	8	0
Pex5	539	255	475	340	437	372	196	52
Pex5	0	0	0	0	0	0	0	0
Pex5	54	12	34	25	43	29	15	16
Clstn3	48	21	70	79	114	66	51	337
Clstn3	686	230	393	423	659	580	239	304
C1rl	35	8	28	25	23	8	6	7
C1ra	33	10	39	23	24	19	7	18
C1s1	0	0	1	1	1	0	0	2
C1s1	0	0	2	0	0	1	0	0
Lpcat3	1178	447	956	696	1082	955	480	226
Phb2	1686	759	1161	1112	1356	1148	456	378
Emg1	2101	876	1606	1373	1513	1352	485	409
Ptpn6	56	19	36	27	26	22	9	6
Ptpn6	140	38	70	56	61	28	6	16
Grcc10	638	238	392	353	545	465	167	250
Atn1	2116	878	1413	965	1217	947	618	160
Eno2	406	104	216	231	351	289	137	172
Lrrc23	556	132	279	250	265	246	98	38
Spsb2	25	5	13	12	13	4	1	1
Spsb2	0	0	0	0	0	0	0	0
Spsb2	63	18	39	23	33	23	12	4
Tpi1	296	78	129	114	129	87	52	57
Cdca3	436	167	302	213	385	275	131	332
Usp5	437	196	307	249	207	146	27	9
Gnb3	92	21	45	36	31	15	3	8
P3h3	616	205	294	221	287	243	96	88
Gpr162	553	167	319	319	536	459	242	223
Cd4	43	16	33	37	15	12	10	3
Lag3	74	16	52	26	42	28	13	11
Ptms	803	250	484	394	569	455	232	202
Mlf2	873	323	505	369	659	570	262	191
Cops7a	1641	669	1119	1013	1255	1119	421	315
Pianp	288	87	194	189	375	311	167	250
Pianp	86	18	67	110	163	129	90	91
Pianp	11	5	15	13	20	15	9	20
Zfp384	516	134	315	310	410	273	105	132
Zfp384	206	87	234	117	163	98	56	12
Zfp384	881	300	573	516	620	483	166	187
Ing4	545	218	310	304	483	400	184	169
Acrbp	58	13	41	39	29	25	11	2
Lpar5	34	12	27	23	17	13	6	3
Lpar5	50	17	36	26	29	20	6	5
Chd4	25	5	14	7	10	6	2	2
Chd4	208	100	153	136	232	181	65	51
Nop2	1101	356	720	657	944	739	323	255
Iffo1	358	123	224	209	294	257	77	112
Gapdh	864	245	344	310	489	414	194	296
Gapdh	327	60	88	82	64	36	18	54
Mrpl51	599	284	451	379	540	451	191	266
Ncapd2	526	197	403	375	409	331	126	179
Vamp1	523	166	335	300	495	430	162	201
Tapbpl	203	41	94	89	111	99	47	95
Cd27	43	15	35	18	17	12	6	5
Tuba3a	41	17	23	17	13	16	14	8
Ltbr	339	87	163	124	137	107	36	35
Scnn1a	61	10	47	28	27	16	16	21
Tnfrsf1a	613	176	288	236	276	253	94	59
Plekhg6	208	44	110	81	87	58	20	15
Cd9	528	184	361	336	477	375	163	88
Vwf	28	11	28	16	14	6	6	15
Ano2	11	4	7	5	2	2	3	0
Ano2	122	19	27	43	39	27	21	11
Ntf3	513	91	172	135	93	79	42	8
Kcna5	125	30	47	33	31	14	11	13
Kcna1	568	158	306	304	441	421	181	80
Akap3	33	10	30	30	25	20	4	3
Dyrk4	75	19	43	34	23	19	10	3
D6Wsu163e	1363	484	904	725	772	602	199	137
Rad51ap1	625	239	470	525	717	643	259	271
Fgf6	33	15	33	25	25	15	5	2
Fgf23	50	13	23	28	21	16	8	8
Tigar	602	198	338	276	494	472	236	318
Ccnd2	638	164	284	329	554	485	188	149
Parp11	51	17	24	32	33	24	10	48
Parp11	365	135	229	231	417	342	132	220
Cracr2a	439	100	202	170	152	118	40	32
Prmt8	1006	347	789	759	1019	854	449	226
Tspan11	335	82	150	165	226	250	102	31
Tspan9	1282	409	851	646	936	703	368	166
Tead4	570	179	351	286	369	304	144	74
Tulp3	698	242	440	408	559	423	214	149
Foxm1	1630	759	1204	1129	1344	1130	465	208
Rhno1	0	0	0	0	0	0	0	0
Rhno1	60	18	31	26	23	13	2	0
Tex52	65	18	38	37	19	16	7	8
Nrip2	44	12	30	37	64	45	31	83
Itfg2	469	170	273	265	473	376	165	156
Fkbp4	408	160	241	242	386	302	170	96
Pzp	12	12	21	11	12	5	6	1
A2ml1	15	12	16	15	19	11	13	5
Klrb1a	14	8	29	18	15	7	4	0
Clec2h	12	8	6	26	20	5	8	1
Klrb1	17	4	22	16	20	17	14	2
Klrb1c	17	11	27	13	14	12	5	2
Klrb1b	30	12	31	25	25	8	4	0
Clec2i	21	7	13	20	18	4	7	2
Clec2g	2	7	7	8	8	5	1	1
Clec2g	10	3	12	10	18	3	2	0
Klrb1f	19	12	11	18	16	7	7	0
Clec2e	12	7	19	15	11	5	3	4
Clec2d	88	18	34	58	102	102	32	39
Cd69	13	9	18	14	15	5	4	5
Clec2m	13	8	14	16	24	6	9	3
Clec12a	18	9	20	16	20	7	6	5
Clec12b	0	2	7	8	9	7	4	0
Clec12b	7	2	9	6	5	2	1	0
Clec1b	16	5	13	12	15	8	7	3
Clec9a	12	7	20	18	15	8	11	0
Clec1a	23	6	20	19	14	16	5	12
Olr1	16	6	20	17	12	6	9	4
Tmem52b	18	11	22	15	9	13	7	0
Gabarapl1	507	213	357	377	558	525	241	203
Klre1	14	10	9	19	8	6	8	1
Klrd1	11	10	14	11	14	9	7	5
Klrk1	5	5	9	9	16	2	7	1
Klrk1	3	7	15	8	14	8	5	1
Klrc3	0	0	2	2	0	0	0	0
Klrc2	0	0	0	0	0	0	0	0
Klrc2	0	0	0	0	0	0	0	0
Klrc1	7	3	8	5	9	2	5	1
Klri1	15	6	13	11	14	1	2	2
Klri2	10	5	8	9	5	4	6	3
Klrh1	9	5	15	10	15	3	5	0
Klra17	9	2	8	15	9	8	8	1
Klra5	9	3	14	8	8	0	6	0
Klra6	1	1	12	8	14	0	4	0
Klra4	0	0	0	0	0	0	0	0
Klra4	0	1	1	0	1	0	0	0
Klra8	0	0	1	1	1	0	0	0
Klra8	0	0	0	0	0	0	0	0
Klra9	4	1	4	8	4	2	3	0
Klra7	8	6	16	13	12	7	11	1
Klra7	5	5	10	10	13	2	7	1
Klra10	3	1	7	5	4	2	1	0
Klra3	2	3	5	2	10	1	1	2
Klra1	6	4	18	18	11	4	3	3
Klra2	5	4	14	18	6	3	6	1
Magohb	671	306	438	404	755	605	311	313
Styk1	18	9	21	14	17	6	11	1
Ybx3	620	225	376	356	551	497	274	91
Tas2r130	7	7	15	13	20	10	8	1
Tas2r107	5	7	25	13	18	10	9	3
Tas2r106	6	12	23	21	18	5	10	1
Tas2r104	10	10	17	13	16	5	8	0
Tas2r105	9	4	17	13	14	1	8	2
Tas2r114	12	11	13	17	14	9	7	0
Prb1	0	1	2	3	5	1	2	0
Prpmp5	9	6	18	17	13	3	2	0
Prh1	3	3	7	4	11	0	3	0
Prp2	3	3	6	5	10	1	3	1
Tas2r120	7	5	12	9	8	3	2	0
Tas2r121	5	6	13	9	15	5	6	0
Tas2r122	6	6	11	9	14	4	6	0
Tas2r115	7	8	13	17	7	6	6	3
Tas2r124	5	3	13	11	12	4	7	0
Tas2r102	7	6	16	12	16	3	9	2
Tas2r136	7	7	8	13	11	8	6	1
Tas2r117	5	8	19	6	8	4	8	0
Tas2r123	6	4	4	6	4	1	0	2
Tas2r116	7	5	8	9	11	1	6	0
Tas2r110	6	1	5	3	6	0	2	0
Tas2r113	4	3	5	7	6	1	1	2
Tas2r125	5	3	15	5	9	5	5	0
Tas2r129	7	8	7	10	10	7	7	0
Tas2r131	2	5	6	12	13	3	3	0
Tas2r109	7	3	4	4	9	2	3	0
Tas2r103	4	3	12	14	9	4	3	1
Tas2r140	13	2	3	7	6	1	4	0
Smim10l1	545	199	349	380	568	456	264	119
Kap	13	13	22	17	19	10	8	3
Etv6	1796	734	1360	1260	1985	1634	762	468
Bcl2l14	17	10	19	22	11	11	6	2
Bcl2l14	27	13	19	21	19	17	8	7
Lrp6	1133	487	852	644	1028	820	503	205
Mansc1	446	142	232	185	241	196	95	183
Borcs5	15	7	23	16	8	4	2	3
Borcs5	195	67	106	93	157	119	71	38
Dusp16	797	255	588	420	750	606	332	127
Crebl2	1180	468	804	771	1062	927	409	315
Gpr19	615	211	281	291	416	347	156	171
Gpr19	113	24	75	64	137	110	50	69
Gpr19	98	27	52	50	65	55	28	6
Cdkn1b	1506	550	926	816	1171	1032	499	329
Apold1	111	28	57	60	72	72	44	41
Ddx47	233	103	125	122	202	149	67	71
Gprc5a	615	181	330	289	296	273	101	45
Gprc5d	27	14	21	19	16	6	14	0
Hebp1	495	149	266	232	251	218	92	185
Fam234b	3	3	8	0	4	1	1	0
Fam234b	304	109	195	181	245	187	86	78
Gsg1	24	12	33	13	21	13	10	4
Gsg1	26	9	34	26	26	13	10	5
